date,dewpoint_temperature_2m,surface_pressure,surface_solar_radiation_downwards_hourly,temperature_2m,total_evaporation_hourly,total_precipitation_hourly,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1
2022-09-24T16:00:00,287.5835724,101545.1094,1.25,291.9586334,-1.04E-05,8.59E-07,-2.364151001,0.082565308,0.258056641
2022-09-24T17:00:00,287.6368561,101501.4102,-2.0625,292.0211945,-1.14E-05,-4.80E-09,-2.428543091,0.755447388,0.258026123
2022-09-24T18:00:00,287.7518158,101461.9688,1.1875,291.8338776,-1.08E-05,-1.12E-09,-2.370117188,1.268463135,0.257995605
2022-09-24T19:00:00,288.1474915,101468.2852,0.4375,291.6974335,-9.93E-06,0,-2.152603149,1.608383179,0.257965088
2022-09-24T20:00:00,288.1589203,101452.9961,-0.5625,291.5166779,-9.38E-06,0,-2.022964478,1.717727661,0.257949829
2022-09-24T21:00:00,288.1517181,101467.6016,-1,291.3021851,-8.71E-06,0,-1.911407471,1.555282593,0.25793457
2022-09-24T22:00:00,288.2006836,101501.8398,1.875,291.056366,-7.59E-06,0,-1.990768433,1.393356323,0.257919312
2022-09-24T23:00:00,288.3677216,101546.832,131390.4375,291.3239746,-1.45E-05,-1.27E-08,-1.735839844,1.485977173,0.257888794
2022-09-25T00:00:00,288.3120728,101581.5273,531768,292.4306488,-4.39E-05,0,-1.768325806,1.851654053,0.257766724
2022-09-25T01:00:00,287.9909058,101595.4023,1035787.5,293.4840851,-9.56E-05,0,-1.802368164,2.240783691,0.257522583
2022-09-25T02:00:00,287.7391663,101610.0664,1564631,294.5561676,-0.000156696,0,-1.445907593,2.38180542,0.257080078
2022-09-25T03:00:00,287.4993591,101592.6172,2055866.5,295.505127,-0.000216586,0,-1.358184814,2.039245605,0.256484985
2022-09-25T04:00:00,287.1229095,101538.1563,2400055,296.3222046,-0.000268964,0,-1.404327393,1.451705933,0.255737305
2022-09-25T05:00:00,286.8057709,101453.4258,2470232,296.8350372,-0.000291608,0,-1.422622681,0.939529419,0.254943848
2022-09-25T06:00:00,286.585083,101390.5234,2128924,297.0539703,-0.000266172,0,-1.725708008,0.401535034,0.254226685
2022-09-25T07:00:00,286.6906128,101343.9727,1439520,296.9929962,-0.000193332,0,-1.72479248,0.744018555,0.253707886
2022-09-25T08:00:00,286.7240601,101316.8867,941620,296.7286224,-0.000138431,0,-1.786468506,0.473770142,0.253326416
2022-09-25T09:00:00,287.3383484,101326.4531,408966,296.1581573,-7.08E-05,0,-1.887374878,0.223876953,0.253128052
2022-09-25T10:00:00,287.727951,101339.5664,105826,295.2483063,-2.85E-05,0,-2.480651855,0.16973877,0.25302124
2022-09-25T11:00:00,288.051239,101367.9102,0,294.5506439,-1.51E-05,0,-2.768890381,0.197250366,0.252960205
2022-09-25T12:00:00,288.3592224,101403.5039,0,294.1842957,-1.46E-05,0,-2.899917603,0.223983765,0.252914429
2022-09-25T13:00:00,288.6415558,101412.7461,-0.245849609,293.8792419,-1.33E-05,0,-2.84513855,0.209075928,0.252868652
2022-09-25T14:00:00,288.7759705,101413.5547,-0.254150391,293.4879608,-1.17E-05,0,-2.77772522,0.370437622,0.252838135
2022-09-25T15:00:00,288.8158264,101405.3125,1.3984375,293.1249847,-1.05E-05,0,-2.689315796,0.709442139,0.252807617
2022-09-25T16:00:00,288.809906,101399.0977,-0.5234375,292.7151031,-9.41E-06,0,-2.780639648,1.028274536,0.252792358
2022-09-25T17:00:00,288.7873383,101369.832,-0.1875,292.4849701,-9.86E-06,0,-2.740447998,1.152618408,0.252761841
2022-09-25T18:00:00,288.8752136,101353.4102,-1.0625,292.1117859,-8.77E-06,4.35E-07,-2.605773926,1.175735474,0.252761841
2022-09-25T19:00:00,288.9398041,101403.6563,1.5,291.6706696,-7.60E-06,0,-2.397781372,1.876327515,0.252761841
2022-09-25T20:00:00,289.0270386,101413.332,-1.3125,291.4246368,-7.15E-06,0,-2.096893311,1.934020996,0.252746582
2022-09-25T21:00:00,289.1049957,101418.3047,1.875,291.1889191,-6.13E-06,0,-1.88381958,1.708862305,0.252761841
2022-09-25T22:00:00,289.1440277,101457.9336,0,290.8599091,-4.54E-06,0,-2.061584473,1.538864136,0.2527771
2022-09-25T23:00:00,289.4734955,101495.8516,189698,291.3392487,-9.64E-06,0,-2.020996094,1.386962891,0.252761841
2022-09-26T00:00:00,289.7117462,101566.9805,793040,293.0921478,-5.05E-05,0,-2.11100769,1.606735229,0.252639771
2022-09-26T01:00:00,289.5972595,101588.5898,1457814.75,294.4571686,-0.000116532,0,-2.084747314,1.707778931,0.252349854
2022-09-26T02:00:00,289.2924347,101588.3281,2094812.25,295.7683258,-0.000193851,0,-2.091644287,1.542114258,0.251861572
2022-09-26T03:00:00,288.8857422,101554.4766,2431080,296.7542267,-0.000250116,1.03E-06,-2.2215271,1.269271851,0.251235962
2022-09-26T04:00:00,288.6144562,101490.8906,2521486,297.3738556,-0.00027632,0,-2.386108398,0.832962036,0.250549316
2022-09-26T05:00:00,288.2637482,101430.7539,2460177,297.723526,-0.000278641,0,-2.433776855,0.318067551,0.249862671
2022-09-26T06:00:00,287.8522034,101360.9492,2387022,298.0204315,-0.000283466,0,-2.643554688,-0.164848328,0.249176025
2022-09-26T07:00:00,287.3654175,101322.8203,1832224,298.3903961,-0.000237852,0,-2.599395752,0.253343582,0.248596191
2022-09-26T08:00:00,287.341629,101297.918,1383102,298.1951599,-0.000190226,0,-2.694061279,0.194322586,0.248153687
2022-09-26T09:00:00,287.7688751,101309.5117,756894,297.5719452,-0.000112406,0,-2.65687561,0.395463943,0.247894287
2022-09-26T10:00:00,288.3223877,101325.2969,163816,296.1901703,-3.59E-05,0,-2.5128479,0.653316498,0.247787476
2022-09-26T11:00:00,288.890564,101344.6094,0,295.1397095,-1.34E-05,0,-2.409042358,0.740450859,0.247741699
2022-09-26T12:00:00,289.0971527,101377.6953,0,294.4277039,-1.16E-05,0,-2.225250244,1.135454178,0.247711182
2022-09-26T13:00:00,289.453476,101448.8672,-1.500015259,293.7259827,-9.56E-06,0,-1.847686768,1.47051239,0.247695923
2022-09-26T14:00:00,289.5413666,101435.3594,0.781265259,292.9094238,-7.90E-06,4.23E-07,-2.280761719,1.207925797,0.247695923
2022-09-26T15:00:00,289.6045074,101459.9883,-0.89453125,292.3850555,-7.94E-06,0,-2.372314453,1.211027145,0.247695923
2022-09-26T16:00:00,289.6331024,101435.2188,0.61328125,292.1480255,-8.28E-06,0,-2.483291626,0.859773636,0.247680664
2022-09-26T17:00:00,289.6174469,101434.5352,0.0625,291.961731,-8.11E-06,0,-2.354278564,0.795913696,0.247680664
2022-09-26T18:00:00,289.5677795,101419.3711,-0.5625,291.6801605,-7.43E-06,0,-2.111938477,0.871253967,0.247680664
2022-09-26T19:00:00,289.6264191,101482.3125,0.6875,291.1163635,-5.70E-06,5.68E-14,-1.852233887,-0.102544785,0.247680664
2022-09-26T20:00:00,289.5834198,101444.6055,-1.5625,290.799942,-4.26E-06,0,-2.076965332,-0.413787842,0.247695923
2022-09-26T21:00:00,289.4885406,101437.4414,1.75,290.604538,-2.15E-06,0,-2.201690674,-0.65145874,0.24772644
2022-09-26T22:00:00,289.4504395,101440.9258,0,290.4846954,-2.77E-06,4.26E-07,-2.331771851,-0.795078278,0.24772644
2022-09-26T23:00:00,289.6787262,101502.8242,151340,291.0063019,-2.00E-05,0,-2.399139404,-0.617919922,0.24772644
2022-09-27T00:00:00,289.7948456,101543.0156,621875.9375,292.4626923,-4.03E-05,0,-2.842681885,-0.363616943,0.247650146
2022-09-27T01:00:00,289.4890594,101574.5508,1293081.5,293.8782196,-0.000101444,0,-2.982315063,-0.314598083,0.247421265
2022-09-27T02:00:00,288.992981,101539.3828,1939112,295.0861206,-0.000167815,0,-3.210113525,-0.196426392,0.247055054
2022-09-27T03:00:00,288.359375,101485.5508,2480316.5,296.0758514,-0.000233025,0,-3.167404175,-0.260452271,0.246536255
2022-09-27T04:00:00,287.7706146,101430.9609,2632547,296.8110046,-0.000268893,0,-2.949417114,-0.343860626,0.245941162
2022-09-27T05:00:00,287.2821045,101339.6602,2642581,297.3946228,-0.000286568,0,-2.877304077,-0.407878876,0.245315552
2022-09-27T06:00:00,286.9211121,101267.293,2514698,297.7882233,-0.000281496,0,-2.830795288,-0.52255249,0.244720459
2022-09-27T07:00:00,287.5378113,101300.9609,1176452,297.3842468,-0.000156604,4.26E-07,-2.140090942,-0.638748169,0.244384766
2022-09-27T08:00:00,287.5004425,101268.9922,724658,297.2087402,-0.000113067,0,-2.039001465,-0.389923096,0.244125366
2022-09-27T09:00:00,287.9214478,101250.2148,260734,296.7830658,-5.58E-05,0,-1.381881714,-0.227172852,0.244003296
2022-09-27T10:00:00,288.3830872,101270.4297,61350,296.2689209,-2.28E-05,0,-1.123413086,0.154449463,0.243911743
2022-09-27T11:00:00,289.0102539,101261.5391,0,295.7827454,-1.10E-05,0,-1.007904053,0.221405029,0.243865967
2022-09-27T12:00:00,289.7900085,101296.1133,0,295.3923645,-8.65E-06,0,-1.113128662,-0.009918213,0.243835449
2022-09-27T13:00:00,290.6872406,101323.5273,0,294.9496155,-7.46E-06,0.000115424,-0.948013306,-0.119559288,0.244720459
2022-09-27T14:00:00,290.7045135,101326.5117,1,294.3160553,-5.36E-06,0.000170112,-0.889556885,-0.239868164,0.246032715
2022-09-27T15:00:00,290.6686707,101275.2813,-1,294.0177765,-4.63E-06,3.81E-06,-1.410308838,-0.162783623,0.246078491
2022-09-27T16:00:00,290.7724762,101240.6797,0.5078125,293.9648132,-1.37E-05,2.86E-05,-2.011749268,0.051193237,0.246307373
2022-09-27T17:00:00,290.8074341,101237.1328,-0.3203125,293.8556671,-2.29E-05,8.85E-06,-2.114898682,0.523781776,0.246368408
2022-09-27T18:00:00,290.9333191,101225.0156,0.3125,293.6976013,-2.00E-05,3.44E-05,-1.983627319,0.684980392,0.246627808
2022-09-27T19:00:00,291.2129822,101203.9063,0,293.0509491,-1.31E-05,3.98E-05,-1.504196167,-0.193979263,0.246948242
2022-09-27T20:00:00,291.280014,101153.2266,-1.25,292.9647217,-9.75E-06,1.02E-05,-1.969711304,0.195888519,0.247024536
2022-09-27T21:00:00,291.3318634,101165.2656,2.0625,292.9250183,-1.27E-05,8.00E-06,-2.014358521,0.391227722,0.247085571
2022-09-27T22:00:00,291.3874207,101165.1641,0,292.8274689,-1.07E-05,5.22E-07,-1.940673828,0.650001526,0.24710083
2022-09-27T23:00:00,291.5249481,101183.7891,64554,293.0489044,-1.52E-05,1.37E-06,-1.973358154,1.312554359,0.247116089
2022-09-28T00:00:00,291.4852448,101243.9453,231352,293.6295319,-3.64E-05,1.37E-06,-1.995285034,1.818933487,0.247116089
2022-09-28T01:00:00,291.2368469,101264.3594,597108.5,294.3143768,-7.69E-05,1.90E-07,-1.620742798,2.322327614,0.247039795
2022-09-28T02:00:00,291.0090332,101276.2188,1132153,295.1740112,-0.000120271,0,-1.354522705,2.511869431,0.246856689
2022-09-28T03:00:00,290.8187408,101224.1289,1693892.5,296.1060638,-0.000155963,2.29E-05,-1.307785034,2.481027603,0.246673584
2022-09-28T04:00:00,290.5453491,101191.5781,1859611,296.7060699,-0.000187026,1.67E-05,-1.34979248,2.315643311,0.246353149
2022-09-28T05:00:00,290.4783173,101112.7852,2298429,297.3813934,-0.000234045,2.18E-05,-1.455581665,2.055999756,0.245956421
2022-09-28T06:00:00,290.4340363,101049.5586,2157564,297.7732697,-0.000227679,8.57E-07,-1.721603394,1.85244751,0.245437622
2022-09-28T07:00:00,290.5811005,101050.9531,1775622,298.369278,-0.000194431,0,-1.900588989,1.710357666,0.245010376
2022-09-28T08:00:00,290.5351868,101041.2539,1271674,298.1009064,-0.000143992,1.92E-06,-2.245254517,2.017868042,0.2447052
2022-09-28T09:00:00,290.546051,101041.918,636204,297.4441986,-8.08E-05,0,-2.350418091,2.15637207,0.244506836
2022-09-28T10:00:00,290.745575,101091.7617,132518,296.3188019,-2.74E-05,0,-2.275177002,2.161178589,0.244445801
2022-09-28T11:00:00,290.9081573,101099.6406,0,295.4266205,-1.36E-05,0,-2.350845337,2.369125366,0.244400024
2022-09-28T12:00:00,290.9753723,101148.4297,0,294.7404785,-1.29E-05,0,-2.50970459,2.550857544,0.244384766
2022-09-28T13:00:00,290.9482574,101185.7461,0,294.0164337,-1.21E-05,0,-2.432678223,2.921844482,0.244369507
2022-09-28T14:00:00,290.8166504,101204.0156,0.5,293.4240723,-1.21E-05,0,-2.109512329,3.095092773,0.244354248
2022-09-28T15:00:00,290.5927277,101202.8477,-1,292.8974152,-1.18E-05,0,-1.659606934,3.11088562,0.244354248
2022-09-28T16:00:00,290.4188232,101217.3984,-1,292.4240112,-1.10E-05,0,-1.240661621,2.906616211,0.244354248
2022-09-28T17:00:00,290.2646179,101191.6445,0.5,291.9653931,-9.67E-06,0,-0.95223999,2.574752808,0.244354248
2022-09-28T18:00:00,290.1402283,101192.6289,-0.125,291.5702057,-8.35E-06,0,-0.854385376,2.207839966,0.244354248
2022-09-28T19:00:00,290.5576172,101225.1641,0.875,291.2518005,-5.47E-06,0,-0.948867798,2.133178711,0.244369507
2022-09-28T20:00:00,290.4463806,101225.1758,0,291.0617523,4.91E-06,0,-1.148086548,2.000991821,0.244384766
2022-09-28T21:00:00,290.3677063,101263.0898,0,290.9437408,6.41E-06,0,-1.247116089,1.84815979,0.244400024
2022-09-28T22:00:00,290.322525,101301.3242,0,290.8559265,7.67E-06,0,-1.277099609,1.650024414,0.244415283
2022-09-28T23:00:00,290.6016541,101335.1992,166870,291.24646,-1.17E-05,0,-1.334716797,1.580459595,0.244400024
2022-09-29T00:00:00,290.8181458,101344.7813,717660,292.5512238,-7.55E-05,0,-1.309936523,1.322860718,0.24432373
2022-09-29T01:00:00,290.85849,101362.6523,1451496.25,294.276886,-0.000110039,0,-1.368377686,1.019943237,0.244140625
2022-09-29T02:00:00,290.6554718,101340.3125,2096467.75,295.8204041,-0.000174039,0,-1.480789185,0.670196533,0.243759155
2022-09-29T03:00:00,290.2631378,101311.7148,2562666,297.1678314,-0.000235994,0,-1.810882568,0.462356567,0.243255615
2022-09-29T04:00:00,289.857254,101252.6992,2806348,298.162323,-0.000279201,0,-2.149932861,0.327590942,0.242660522
2022-09-29T05:00:00,289.480957,101182.1875,2770842,298.852356,-0.000289268,0,-2.467391968,0.158691406,0.24206543
2022-09-29T06:00:00,289.2808075,101133.332,2554284,299.3080902,-0.000275749,0,-2.624572754,0.337966919,0.241516113
2022-09-29T07:00:00,289.0806122,101112.7148,2094962,299.7045593,-0.000239636,0,-2.418151855,1.39743042,0.241043091
2022-09-29T08:00:00,289.325058,101124.6602,1462856,299.4767151,-0.000175213,0,-2.423614502,1.340408325,0.240692139
2022-09-29T09:00:00,289.9289856,101109.9844,751138,298.8108826,-9.74E-05,0,-2.362030029,0.94152832,0.240493774
2022-09-29T10:00:00,290.6825714,101144.9141,149806,297.5039825,-2.81E-05,0,-2.606903076,0.774215698,0.240432739
2022-09-29T11:00:00,291.4221954,101155.8242,0,296.443985,-1.12E-05,0,-2.819381714,0.940032959,0.240402222
2022-09-29T12:00:00,291.8092957,101204.1875,0,295.8270264,-9.96E-06,0,-2.962585449,1.366821289,0.240371704
2022-09-29T13:00:00,291.961792,101251.1758,0,295.4295654,-9.53E-06,0,-3.029464722,1.827301025,0.240371704
2022-09-29T14:00:00,291.8863678,101250.6445,-1.5,295.0411377,-9.81E-06,0,-3.08253479,2.090881348,0.240356445
2022-09-29T15:00:00,291.7281036,101283.918,1,294.569519,-1.01E-05,0,-3.069198608,2.205429077,0.240341187
2022-09-29T16:00:00,291.6199799,101294.2773,-1.0625,293.9969788,-9.69E-06,0,-2.777038574,2.301818848,0.240341187
2022-09-29T17:00:00,291.5838623,101319.8164,0.25,293.4871368,-8.64E-06,0,-2.518630981,2.369918823,0.240356445
2022-09-29T18:00:00,291.6046143,101298.0977,0.8125,293.0844269,-7.54E-06,4.35E-07,-2.502288818,2.200668335,0.240356445
2022-09-29T19:00:00,291.8204041,101242.7266,0,292.9293365,-6.03E-06,0,-2.7318573,2.315933228,0.240371704
2022-09-29T20:00:00,291.9168854,101241.3438,0,292.7783356,-1.32E-06,0,-2.656188965,2.105957031,0.240386963
2022-09-29T21:00:00,291.9114075,101232.1172,0,292.7470703,4.38E-06,0,-2.539978027,2.449188232,0.240402222
2022-09-29T22:00:00,291.9417877,101262.3906,0,292.7111816,4.56E-06,0,-2.805618286,1.978713989,0.240402222
2022-09-29T23:00:00,292.210144,101301.3164,149904,293.1022949,-2.70E-05,0,-2.783157349,1.882003784,0.240386963
2022-09-30T00:00:00,292.203598,101336.1016,609102,294.2932434,-7.41E-05,0,-3.555480957,2.787796021,0.240310669
2022-09-30T01:00:00,291.9749603,101345.375,1272990.5,295.8962402,-9.67E-05,0,-3.317245483,2.777816772,0.240142822
2022-09-30T02:00:00,291.942276,101359.918,1813201,297.0738678,-0.000136479,4.13E-05,-2.942596436,2.34576416,0.240219116
2022-09-30T03:00:00,291.8872223,101275.0469,1744392.5,297.7062073,-0.000157311,9.69E-08,-3.28616333,1.981613159,0.239959717
2022-09-30T04:00:00,291.8648834,101260.8281,1426020,298.2090759,-0.000136195,2.61E-07,-3.203582764,1.629882813,0.239700317
2022-09-30T05:00:00,291.9247894,101160.082,1895100,298.9555054,-0.000180268,1.04E-05,-3.106643677,0.780838013,0.239440918
2022-09-30T06:00:00,291.9645386,101126.6953,2223238,299.6901398,-0.000219244,0,-3.108963013,-0.108207703,0.239028931
2022-09-30T07:00:00,291.9530334,101062.6406,1944358,300.5054474,-0.000204472,0,-3.496673584,-0.005199432,0.23866272
2022-09-30T08:00:00,292.0964203,101021.5898,1359154,300.3004303,-0.000149518,0,-3.749130249,0.657941818,0.238388062
2022-09-30T09:00:00,292.573822,101028.9844,645398,299.61203,-7.71E-05,0,-3.555053711,0.857784271,0.238235474
2022-09-30T10:00:00,292.9569855,101052.6172,115410,298.5217438,-2.32E-05,0,-3.859664917,0.931980133,0.238189697
2022-09-30T11:00:00,293.4125214,101092.2148,0,297.8048096,-1.09E-05,0,-4.043548584,1.270090103,0.238143921
2022-09-30T12:00:00,293.9020844,101140.9609,0,297.4336395,-9.13E-06,-1.49E-08,-4.127456665,1.613495827,0.238113403
2022-09-30T13:00:00,294.156662,101171.0313,0,297.073822,-7.59E-06,0,-4.106506348,2.068206787,0.238098145
2022-09-30T14:00:00,294.1924744,101164.0625,0.999984741,296.7012024,-6.97E-06,0,-3.915374756,2.295537949,0.238082886
2022-09-30T15:00:00,294.1769867,101178.8281,0.500015259,296.2624969,-6.09E-06,4.78E-05,-3.649047852,2.239487648,0.238449097
2022-09-30T16:00:00,294.2290802,101182.0078,0.05859375,295.9101715,-8.43E-06,7.86E-05,-3.304763794,1.943313599,0.239059448
2022-09-30T17:00:00,294.2730255,101162.6484,0.00390625,295.6259155,-9.46E-06,0.000449777,-3.092330933,1.933483124,0.243331909
2022-09-30T18:00:00,294.3358307,101168.6836,-1.0625,295.4283447,-1.81E-05,4.17E-06,-2.888565063,1.475143433,0.243377686
2022-09-30T19:00:00,294.2095642,101167.4453,0.375,295.132019,-1.28E-05,0.000154376,-3.123413086,1.130523682,0.244659424
2022-09-30T20:00:00,294.2318573,101155.957,-0.375,295.035965,-1.61E-05,3.42E-05,-3.579055786,0.813980103,0.244918823
2022-09-30T21:00:00,294.1805573,101151.5977,0.4375,294.9795532,-1.54E-05,0.000104964,-3.852111816,1.421478271,0.245895386
2022-09-30T22:00:00,294.1654816,101149.8984,0,294.951767,-1.74E-05,0,-4.091018677,1.459564209,0.245910645
2022-09-30T23:00:00,294.2609253,101193.1289,131836,295.1525726,-3.64E-05,0,-4.879241943,1.661239624,0.245910645
2022-10-01T00:00:00,294.3323517,101250.1289,621172,296.012207,-0.00012972,0,-5.347640991,2.28468895,0.245895386
2022-10-01T01:00:00,294.4815216,101250.2656,1132782,297.3914795,-0.000152271,0,-5.354736328,2.749335289,0.245666504
2022-10-01T02:00:00,294.8263397,101231.4883,1849894,298.9972992,-0.000127585,0,-5.002182007,2.375024796,0.245346069
2022-10-01T03:00:00,295.1971588,101159.8359,2320684,300.3038025,-0.000179453,0,-4.887802124,2.101167679,0.244903564
2022-10-01T04:00:00,295.5301514,101086.6367,2457288,301.4029541,-0.000209925,0,-4.853851318,2.017326355,0.244384766
2022-10-01T05:00:00,295.785202,100981.8359,2574956,302.4000549,-0.000236181,0,-4.838516235,2.151504517,0.24382019
2022-10-01T06:00:00,295.9741516,100907.2031,2371872,303.161499,-0.000232908,0,-4.765487671,2.381469727,0.243270874
2022-10-01T07:00:00,295.5670776,100885.8203,1835096,302.7107239,-0.000188977,0,-4.799377441,1.81918335,0.242828369
2022-10-01T08:00:00,295.7324066,100833.9023,1278420,302.7308197,-0.000141941,4.35E-07,-4.8465271,1.826675415,0.242492676
2022-10-01T09:00:00,295.936203,100833.6172,643072,302.2781677,-8.01E-05,0,-4.433258057,1.380783081,0.242294312
2022-10-01T10:00:00,296.0046692,100847.4688,117568,301.4370728,-2.48E-05,0,-4.51725769,1.472076416,0.242218018
2022-10-01T11:00:00,296.1006012,100850.2344,0,300.9798584,-1.16E-05,0,-4.936553955,1.976867676,0.242141724
2022-10-01T12:00:00,296.2153778,100858.75,0,300.7474823,-1.13E-05,0,-5.247512817,2.790102005,0.242095947
2022-10-01T13:00:00,296.4155273,100884.1133,0,300.3516235,-9.77E-06,0,-4.81590271,3.252977371,0.242050171
2022-10-01T14:00:00,296.6244049,100886.7656,0,299.884491,-7.37E-06,0,-4.109405518,3.417712212,0.242019653
2022-10-01T15:00:00,296.7794342,100853.1172,-1,299.5014954,-5.45E-06,8.43E-07,-3.615341187,3.489776611,0.242004395
2022-10-01T16:00:00,296.8877411,100810.9531,0.29296875,299.204483,-4.19E-06,5.56E-06,-3.167221069,3.62909317,0.242034912
2022-10-01T17:00:00,296.9909668,100780.8438,-0.23046875,298.9386292,-3.39E-06,6.76E-06,-2.591781616,3.728757858,0.24206543
2022-10-01T18:00:00,297.0648651,100772.5977,0.4375,298.7193146,-2.60E-06,0,-2.120910645,3.825370789,0.24206543
2022-10-01T19:00:00,296.9226685,100724.2227,-0.5625,298.5455017,-2.52E-06,0,-1.178527832,4.244883537,0.24206543
2022-10-01T20:00:00,296.9871216,100691.1445,0.5625,298.5668335,-2.08E-06,0,-0.673309326,4.22834301,0.24206543
2022-10-01T21:00:00,296.9271545,100690.8438,-0.4375,298.5991516,-2.24E-06,0,-0.408401489,4.151544571,0.24206543
2022-10-01T22:00:00,296.7777252,100701.8477,-0.375,298.6201324,-2.97E-06,-6.17E-09,-0.144485474,3.990265846,0.24206543
2022-10-01T23:00:00,296.6463165,100729.1758,153795.75,299.1571045,-1.19E-05,4.73E-09,0.172027588,3.863647461,0.242034912
2022-10-02T00:00:00,296.5737762,100799.0859,688020,300.8071442,-5.72E-05,0,0.458007813,3.820114136,0.241912842
2022-10-02T01:00:00,296.3586121,100809.0586,1367747.75,302.8931732,-0.00013348,0,1.066818237,3.854398727,0.241622925
