Month,Day,Hour,DOW/星期,KW/电负荷,KWS/可再生,CHWTON/冷负荷,HTmmBTU/热负荷,Combined mmBTU/,Combined Tons Carbon,KW#Houses,KWlightbulbs,KWgalsgas,CHWTON#Houses,CHWTONlightbulbs,CHWTONgalsgas,HTmmBTU#Houses,HTmmBTUlightbulbs,HTmmBTUgalsgas,Total#Houses,Totallightbulbs,Totalgalsgas,GHG
4,5,13,3,22463.93,9188.31,7599.63,4.12,171.97,31.43,6418,1604567,613,7636,1908572,730,345,86240,33,14400,3599378,62954,7.211
4,5,14,3,22893.95,8801.54,7956.45,4,177.6,32.46,6541,1635283,625,7995,1998182,764,335,83806,32,14871,3717271,65850,7.653
4,5,15,3,22975.1,7817.65,8179.9,3.98,180.54,33,6564,1641079,627,8219,2054301,785,334,83382,32,15117,3778761,67645,8.23
4,5,16,3,22767.73,6542.1,8244.77,4.07,180.69,33.03,6505,1626267,621,8284,2070592,791,341,85151,33,15130,3782010,68144,8.811
4,5,17,3,22184.22,3613.66,8087.28,4.09,176.83,32.32,6338,1584588,606,8126,2031039,776,342,85596,33,14807,3701223,66828,10.085
4,5,18,3,21668.85,1042.51,7803.76,4.23,171.81,31.4,6191,1547776,591,7841,1959836,749,354,88540,34,14387,3596152,64510,11.199
4,5,19,3,21017.15,291.71,7072.38,4.55,161.14,29.45,6005,1501226,574,7106,1776156,679,381,95320,36,13493,3372702,58597,11.254
4,5,20,3,19822.9,17.84,6489.95,4.48,150,27.42,5664,1415922,541,6521,1629885,623,375,93833,36,12560,3139641,53823,10.753
4,5,21,3,19010.33,0.75,5990.04,4.51,141.26,25.82,5432,1357881,519,6019,1504339,575,378,94454,36,11828,2956674,49746,10.323
4,5,22,3,23334.35,0.77,5481.54,4.4,149.8,27.38,6667,1666740,637,5508,1376634,526,369,92189,35,12544,3135563,46093,12.67
4,5,23,3,24160.13,0.78,5235.9,4.43,149.7,27.36,6903,1725724,659,5261,1314944,503,371,92650,35,12535,3133317,44207,13.118
4,6,0,4,24371.23,0.75,5034.25,4.32,147.89,27.03,6963,1740802,665,5058,1264302,483,361,90337,35,12383,3095442,42614,13.234
4,6,1,4,22977.47,0.75,4716.23,4.52,139.52,25.5,6565,1641249,627,4739,1184435,453,379,94626,36,11683,2920310,39936,12.476
4,6,2,4,22075.27,0.76,4525.25,4.48,134.11,24.51,6307,1576806,603,4547,1136471,434,375,93792,36,11230,2807070,38322,11.986
4,6,3,4,21502.1,0.81,4263.59,4.63,129.16,23.61,6143,1535865,587,4284,1070758,409,388,96904,37,10815,2703527,36173,11.676
4,6,4,4,21488.05,0.81,4270.72,4.79,129.36,23.64,6139,1534861,587,4291,1072549,410,401,100180,38,10832,2707591,36229,11.668
4,6,5,4,21808.45,0.9,4476.03,5.37,133.5,24.4,6231,1557747,595,4498,1124111,430,450,112423,43,11178,2794281,37902,11.842
4,6,6,4,21875.2,43.11,4607.4,5.43,135.36,24.74,6250,1562515,597,4630,1157102,442,454,113590,43,11334,2833207,38960,11.855
4,6,7,4,19619.53,1035.69,4835.4,5.19,130.16,23.79,5606,1401395,536,4859,1214362,464,434,108563,41,10899,2724320,40567,10.092
4,6,8,4,20785.42,3226.21,5383.75,4.83,140.36,25.65,5939,1484674,567,5410,1352074,517,404,101063,39,11753,2937810,45066,9.535
4,6,9,4,22390.78,5277.02,6153.46,4.87,155.12,28.35,6397,1599342,611,6183,1545380,591,408,102005,39,12989,3246726,51377,9.293
4,6,10,4,24678.35,7843.35,6821.02,4.54,170.6,31.18,7051,1762740,674,6854,1713030,655,381,95108,36,14285,3570878,56937,9.141
4,6,11,4,22853.65,9427.51,7304.33,4.51,170.14,31.1,6530,1632404,624,7339,1834409,701,378,94371,36,14247,3561184,60629,7.291
4,6,12,4,20627.05,9250.21,7596.81,4.32,165.87,30.32,5893,1473361,563,7633,1907863,729,362,90474,35,13889,3471698,62755,6.179
4,6,13,4,19783.03,9190.61,7977.88,4.5,167.74,30.66,5652,1413074,540,8016,2003564,766,377,94243,36,14046,3510880,65722,5.751
4,6,14,4,19995.57,8708.31,8243.69,4.49,171.64,31.37,5713,1428256,546,8283,2070320,791,376,94022,36,14373,3592598,67869,6.13
4,6,15,4,19875.2,7754.94,8527.05,4.4,174.54,31.9,5679,1419658,543,8568,2141484,819,368,92026,35,14615,3653168,70125,6.581
4,6,16,4,19382.55,5075.94,8454.8,4.37,171.96,31.43,5538,1384468,529,8496,2123338,812,366,91391,35,14399,3599197,69499,7.768
4,6,17,4,19251.95,2753.39,8344.2,4.4,170.23,31.11,5501,1375140,526,8384,2095562,801,369,92179,35,14254,3562881,68602,8.958
4,6,18,4,18531.65,690.4,7931.11,4.62,163.03,29.8,5295,1323690,506,7969,1991820,761,387,96672,37,13651,3412183,65228,9.689
4,6,19,4,17632.02,77.21,7333.88,4.76,152.93,27.95,5038,1259431,481,7369,1841831,704,398,99593,38,12805,3200855,60364,9.532
4,6,20,4,16668.33,0.67,6550.86,5.15,140.64,25.7,4762,1190595,455,6582,1645184,629,431,107787,41,11776,2943566,54007,9.051
4,6,21,4,17252.13,0.72,6006.66,5.13,136.08,24.87,4929,1232295,471,6036,1508512,577,430,107384,41,11394,2848191,49710,9.367
4,6,22,4,20203.68,0.74,5557.59,5.06,140.69,25.71,5772,1443120,551,5584,1395733,534,424,105938,40,11781,2944791,46401,10.97
4,6,23,4,19390.6,0.75,5164.56,5.31,133.44,24.39,5540,1385043,529,5189,1297027,496,444,111032,42,11174,2793102,43178,10.528
4,7,0,5,18928.65,0.75,4816,5.28,127.66,23.33,5408,1352047,517,4839,1209490,462,442,110457,42,10689,2671994,40346,10.278
4,7,1,5,18825.85,0.76,4686.39,5.44,125.91,23.01,5379,1344704,514,4709,1176939,450,456,113854,44,10543,2635498,39299,10.222
4,7,2,5,18444.53,0.79,4494.42,5.44,122.31,22.36,5270,1317467,503,4516,1128729,431,456,113902,44,10242,2560098,37726,10.015
4,7,3,5,18081.3,0.78,4350.53,5.41,119.32,21.81,5166,1291522,494,4371,1092592,418,453,113314,43,9991,2497428,36540,9.818
4,7,4,5,17839.22,0.78,4351.47,5.9,118.99,21.75,5097,1274231,487,4372,1092827,418,494,123509,47,9964,2490567,36525,9.686
4,7,5,5,18373.85,0.88,4553.81,6.29,123.63,22.6,5250,1312418,502,4576,1143645,437,527,131682,50,10352,2587745,38195,9.976
4,7,6,5,17495.55,45.95,4879.6,6.24,124.5,22.76,4999,1249683,478,4903,1225463,468,523,130688,50,10425,2605833,40717,9.475
4,7,7,5,16371.1,1144.19,5292.21,5.99,125.35,22.91,4677,1169365,447,5318,1329086,508,501,125311,48,10497,2623761,43910,8.268
4,7,8,5,17517.88,3450.08,5760.73,5.81,134.71,24.62,5005,1251277,478,5788,1446749,553,486,121518,46,11280,2819545,47768,7.638
4,7,9,5,19374.08,5644.9,6445.29,5.79,149.24,27.28,5535,1383863,529,6476,1618671,619,485,121116,46,12496,3123650,53423,7.455
4,7,10,5,20098.78,8184.27,6898.89,5.46,156.83,28.66,5743,1435627,549,6932,1732587,662,457,114246,44,13132,3282460,57121,6.468
4,7,11,5,18489.27,9987.48,7267,5.36,155.65,28.45,5283,1320663,505,7302,1825034,698,449,112104,43,13033,3257801,59911,4.617
4,7,12,5,18895.2,9634.9,7689.5,5.22,161.97,29.6,5399,1349658,516,7727,1931141,738,437,109318,42,13563,3390116,63330,5.028
4,7,13,5,19241.45,9444.54,7902.21,4.98,165.46,30.24,5498,1374390,525,7940,1984561,759,417,104287,40,13855,3463238,65065,5.32
4,7,14,5,19686.55,8987.42,8270.91,4.91,171.34,31.32,5625,1406183,537,8311,2077157,794,412,102861,39,14347,3586201,68057,5.809
4,7,15,5,19795.67,8037.85,8439.33,4.75,173.57,31.72,5656,1413977,540,8480,2119453,810,398,99462,38,14534,3632892,69415,6.384
4,7,16,5,19561.7,6851.19,8441.88,4.67,172.72,31.57,5589,1397265,534,8483,2120094,810,391,97650,37,14462,3615008,69413,6.902
4,7,17,5,19323.97,3868.25,8504.71,4.77,172.76,31.58,5521,1380284,527,8546,2135872,816,399,99821,38,14466,3615977,69893,8.392
4,7,18,5,18593.83,1177.78,8139.22,4.84,165.95,30.33,5313,1328131,508,8178,2044082,781,405,101260,39,13896,3473473,66899,9.458
4,7,19,5,17869.88,311.25,7445.04,5,155.31,28.39,5106,1276420,488,7481,1869748,715,419,104633,40,13005,3250801,61276,9.534
4,7,20,5,16759.08,0.71,6700.88,6.49,144.08,26.33,4788,1197077,457,6733,1682859,643,543,135782,52,12065,3015718,55216,9.101
4,7,21,5,15983.63,0.71,6065.55,7.46,134.79,24.64,4567,1141688,436,6095,1523302,582,625,156163,60,11286,2821153,50059,8.679
4,7,22,5,19529.75,0.71,5429.38,7.12,138.91,25.39,5580,1394983,533,5456,1363535,521,596,149018,57,11632,2907536,45310,10.605
4,7,23,5,20655.4,0.76,5196.86,5.08,137.92,25.21,5902,1475386,564,5222,1305140,499,425,106298,41,11549,2886825,43558,11.215
4,8,0,6,19885.08,0.74,4791.55,5.16,130.51,23.85,5681,1420363,543,4815,1203350,460,432,107923,41,10928,2731636,40242,10.796
4,8,1,6,19316.57,0.79,4563.12,4.96,125.63,22.96,5519,1379756,527,4585,1145982,438,415,103745,40,10519,2629483,38360,10.488
4,8,2,6,19311.65,0.78,4390.92,5.1,123.69,22.61,5518,1379404,527,4412,1102736,422,427,106732,41,10357,2588873,36982,10.487
4,8,3,6,18413.85,0.8,4331.05,5.27,120.08,21.95,5261,1315276,503,4352,1087699,416,442,110378,42,10055,2513353,36416,9.999
4,8,4,6,18007.17,0.79,4359.99,5.2,118.97,21.74,5145,1286227,492,4381,1094968,419,436,108897,42,9962,2490092,36609,9.778
4,8,5,6,18421.52,0.89,4803.19,5.62,126.12,23.05,5263,1315824,503,4826,1206274,461,471,117700,45,10561,2639798,40194,10.003
4,8,6,6,18830.95,52.11,5242.32,5.69,132.85,24.28,5380,1345068,514,5268,1316556,503,477,119109,46,11124,2780733,43747,10.195
4,8,7,6,14985.1,1138.93,5543.39,5.67,123.33,22.54,4281,1070365,409,5570,1392168,532,475,118757,45,10327,2581290,45786,7.518
4,8,8,6,15139.58,3404.7,6109.28,5.54,130.51,23.85,4326,1081399,413,6139,1534285,586,464,115921,44,10928,2731604,50328,6.373
4,8,9,6,16678.5,5549.76,6744.55,5.36,143.21,26.17,4765,1191322,455,6777,1693826,647,449,112217,43,11991,2997365,55558,6.043
4,8,10,6,17120.97,7899.61,7244.38,5.13,150.48,27.5,4892,1222927,467,7279,1819354,695,429,107289,41,12600,3149569,59599,5.008
4,8,11,6,15620.6,9644.95,7613.05,4.94,149.6,27.34,4463,1115758,426,7650,1911942,731,414,103467,40,12527,3131166,62404,3.245
4,8,12,6,16234.98,9290.42,8053.54,4.82,156.85,28.67,4639,1159642,443,8092,2022565,773,403,100795,39,13134,3283002,65987,3.771
4,8,13,6,16457.65,9161.07,8285.77,4.76,160.34,29.31,4702,1175547,449,8326,2080889,795,398,99579,38,13426,3356015,67866,3.961
4,8,14,6,16803.97,8756.2,8455.81,4.84,163.64,29.91,4801,1200284,459,8497,2123591,812,405,101244,39,13703,3425119,69260,4.371
4,8,15,6,16892.4,7820.92,8622.35,4.68,165.79,30.3,4826,1206600,461,8664,2165418,828,392,97984,37,13882,3470003,70601,4.925
4,8,16,6,16659.08,6348.65,8655.97,4.61,165.33,30.22,4760,1189934,455,8698,2173859,831,386,96497,37,13843,3460290,70847,5.599
4,8,17,6,16246.58,3908.85,8517.94,4.58,162.23,29.65,4642,1160470,443,8559,2139197,818,383,95792,37,13584,3395459,69703,6.699
4,8,18,6,15431.25,1150,8020.08,5.04,153.93,28.13,4409,1102233,421,8059,2014162,770,422,105468,40,12890,3221863,65642,7.755
4,8,19,6,14160.32,311.59,7186.18,5.71,140.26,25.64,4046,1011452,387,7221,1804736,690,478,119530,46,11745,2935718,58849,7.52
4,8,20,6,12848.85,44.19,6500.8,6.48,128.33,23.46,3671,917775,351,6532,1632612,624,543,135643,52,10746,2686030,53240,6.953
4,8,21,6,13864.97,0.78,6009.81,6.94,126.37,23.1,3961,990356,378,6039,1509305,577,581,145330,56,10582,2644991,49410,7.528
4,8,22,6,17997.28,0.82,5542.39,6.58,134.5,24.58,5142,1285520,491,5569,1391915,532,551,137799,53,11262,2815233,46067,9.773
4,8,23,6,16861.67,0.77,4867.25,4.74,120.68,22.06,4818,1204406,460,4891,1222362,467,397,99234,38,10105,2526002,40557,9.156
4,9,0,7,15876.82,0.79,4438.6,5,112.44,20.55,4536,1134059,433,4460,1114711,426,419,104633,40,9415,2353403,37033,8.621
4,9,1,7,15717.08,0.79,4285.24,6.3,111.35,20.35,4491,1122649,429,4306,1076195,411,527,131755,50,9324,2330598,35791,8.532
4,9,2,7,16008.2,0.79,4058.92,6.39,109.72,20.05,4574,1143443,437,4078,1019357,390,535,133646,51,9187,2296446,34009,8.692
4,9,3,7,15594.97,0.8,4041.19,5.37,107.08,19.57,4456,1113927,426,4061,1014906,388,450,112361,43,8966,2241194,33827,8.468
4,9,4,7,15158.52,0.83,4085.6,5.06,105.81,19.34,4331,1082752,414,4105,1026058,392,424,105933,40,8860,2214743,34140,8.23
4,9,5,7,15224.88,0.84,4129.46,5.51,107.01,19.56,4350,1087492,416,4149,1037073,396,461,115264,44,8960,2239828,34498,8.266
4,9,6,7,15328.5,58.57,4281.59,5.51,109.19,19.96,4380,1094893,418,4302,1075279,411,461,115280,44,9143,2285453,35725,8.293
4,9,7,7,12503.33,1161.21,4565.55,5.62,103.06,18.84,3572,893095,341,4588,1146592,438,470,117515,45,8630,2157202,37725,6.158
4,9,8,7,12957.13,3380.98,5234.4,5.47,112.5,20.56,3702,925509,354,5260,1314567,503,458,114525,44,9420,2354601,43119,5.2
4,9,9,7,13823.95,5554.21,5777.85,5.81,122.31,22.36,3950,987425,377,5806,1451049,555,486,121565,46,10242,2560039,47550,4.491
4,9,10,7,15937.63,7813.17,6384.23,6.43,137.42,25.12,4554,1138402,435,6415,1603334,613,538,134532,51,11507,2876269,52604,4.411
4,9,11,7,16332.48,9133.37,6672.52,6.98,142.77,26.1,4666,1166606,446,6705,1675737,641,584,145994,56,11955,2988337,54949,3.91
4,9,12,7,16830.3,8929.27,7111.23,5.68,148.45,27.13,4809,1202165,459,7145,1785914,683,476,118945,45,12430,3107023,58506,4.291
4,9,13,7,17581.92,9045.78,7465.97,4.98,154.56,28.25,5023,1255852,480,7502,1875003,717,417,104132,40,12942,3234987,61416,4.634
4,9,14,7,17878.05,8622.13,7806.08,5.03,159.71,29.19,5108,1277004,488,7844,1960420,749,421,105263,40,13373,3342687,64165,5.025
4,9,15,7,17636.63,7445.92,7860.38,6.01,160.51,29.34,5039,1259759,481,7898,1974056,755,503,125744,48,13440,3359560,64577,5.534
4,9,16,7,17693.85,5447.19,7719.77,4.71,157.72,28.83,5055,1263847,483,7757,1938744,741,394,98562,38,13207,3301154,63457,6.65
4,9,17,7,16892.77,2434.69,7382.26,6.42,152.65,27.9,4827,1206627,461,7418,1853980,709,538,134346,51,12782,3194954,60680,7.851
4,9,18,7,16640.7,945.42,7150.22,6.41,149,27.23,4754,1188622,454,7185,1795708,686,537,134255,51,12476,3118584,58800,8.522
4,9,19,7,15898.27,251.62,6665.31,6.69,140.92,25.76,4542,1135592,434,6697,1673926,640,560,140037,54,11800,2949554,54849,8.498
4,9,20,7,15122.5,8.9,6176.67,6.62,132.34,24.19,4321,1080179,413,6206,1551210,593,555,138634,53,11082,2770023,50866,8.206
4,9,21,7,13788.8,0.69,5613.36,5.37,119.78,21.89,3940,984915,376,5640,1409739,539,450,112378,43,10030,2507031,46231,7.487
4,9,22,7,13067.9,0.74,5122.55,5.44,111.5,20.38,3734,933422,357,5147,1286477,492,456,113922,44,9337,2333821,42235,7.096
4,9,23,7,12652.08,0.75,4736.3,6.25,106.25,19.42,3615,903720,345,4759,1189475,455,523,130737,50,8897,2223932,39105,6.87
4,10,0,1,12284.8,0.77,4574.76,5.4,102.22,18.68,3510,877486,335,4597,1148904,439,453,113103,43,8559,2139493,37778,6.67
4,10,1,1,11756.88,0.75,4412.13,4.55,97.61,17.84,3359,839777,321,4433,1108062,424,381,95177,36,8173,2043016,36426,6.383
4,10,2,1,11166.1,0.77,4092.24,4.75,91.95,16.81,3190,797579,305,4112,1027726,393,397,99331,38,7700,1924636,33810,6.062
4,10,3,1,10769.83,0.79,3981.02,4.79,89.31,16.32,3077,769274,294,4000,999793,382,401,100155,38,7478,1869222,32882,5.847
4,10,4,1,11048.27,0.82,4053.72,4.9,91.25,16.68,3157,789163,302,4073,1018052,389,411,102640,39,7641,1909855,33491,6
4,10,5,1,11338.08,0.85,4051.45,5.27,92.57,16.92,3239,809863,309,4071,1017481,389,441,110282,42,7752,1937625,33500,6.156
4,10,6,1,11620.52,61.75,4079.7,5.61,94.22,17.22,3320,830038,317,4099,1024575,392,470,117372,45,7889,1971985,33754,6.276
4,10,7,1,12225.22,1145.69,4425.89,5.41,100.24,18.32,3493,873231,334,4447,1111519,425,453,113315,43,8393,2098064,36581,6.016
4,10,8,1,12632.38,3255.04,5056.65,4.8,108.59,19.85,3609,902313,345,5081,1269928,485,402,100553,38,9093,2272794,41666,5.092
4,10,9,1,13611.23,5263.99,5630.98,5.72,119.73,21.88,3889,972231,372,5658,1414166,541,479,119615,46,10026,2506011,46355,4.533
4,10,10,1,14886.95,8039.8,6001.72,6.38,129.2,23.61,4253,1063354,406,6031,1507273,576,534,133505,51,10818,2704132,49443,3.718
4,10,11,1,16115.65,9178.32,6263.6,6.86,137.01,25.04,4604,1151118,440,6294,1573040,601,574,143536,55,11473,2867694,51656,3.766
4,10,12,1,15956.33,8622.23,6248.31,6.95,136.38,24.93,4559,1139738,436,6278,1569201,600,582,145527,56,11420,2854466,51519,3.982
4,10,13,1,16540.75,8554.47,6560.98,6.76,141.93,25.94,4726,1181483,452,6593,1647725,630,566,141450,54,11884,2970658,54076,4.336
4,10,14,1,16843.7,8448.6,6829.86,6.17,145.6,26.61,4812,1203122,460,6863,1715250,656,517,129135,49,12192,3047508,56256,4.558
4,10,15,1,17100.35,7661.12,6846.37,4.93,145.44,26.58,4886,1221454,467,6879,1719398,657,413,103191,39,12178,3044043,56413,5.126
4,10,16,1,16717.8,6111.77,6748.64,6.6,144.63,26.43,4777,1194129,456,6781,1694853,648,553,138094,53,12110,3027077,55594,5.759
4,10,17,1,17471.4,3300.34,6585.67,6.29,144.93,26.49,4992,1247958,477,6617,1653925,632,526,131577,50,12136,3033460,54363,7.696
4,10,18,1,15068.15,992.06,6220.83,7.16,133.22,24.35,4305,1076297,411,6251,1562299,597,599,149811,57,11155,2788407,51214,7.643
4,10,19,1,14801.95,317.24,5749.07,6.3,125.8,22.99,4229,1057283,404,5777,1443821,552,528,131886,50,10534,2632990,47414,7.865
4,10,20,1,14596.95,44.84,5478.49,7.79,123.33,22.54,4171,1042640,398,5505,1375867,526,652,162938,62,10327,2581444,45230,7.902
4,10,21,1,14241.75,0.79,5340.94,6.98,119.67,21.87,4069,1017268,389,5367,1341325,513,584,146072,56,10020,2504665,44095,7.733
4,10,22,1,13674.8,0.8,5024.86,6.93,113.89,20.82,3907,976772,373,5049,1261944,482,580,145030,55,9536,2383746,41512,7.423
4,10,23,1,13000.42,0.76,4527.97,6.79,105.49,19.28,3714,928602,355,4550,1137153,435,569,142187,54,8833,2207943,37472,7.059
4,11,0,2,12491.6,1.1,4257.87,6.08,99.8,18.24,3569,892257,341,4278,1069321,409,509,127250,49,8357,2088829,35263,6.783
4,11,1,2,11454.4,0.76,4054.2,5.01,92.74,16.95,3273,818172,313,4074,1018173,389,419,104772,40,7766,1941117,33534,6.219
4,11,2,2,11672.7,0.8,4005.53,4.94,92.83,16.97,3335,833765,319,4025,1005950,385,413,103334,39,7773,1943048,33165,6.338
4,11,3,2,11567.73,0.82,3844.18,5.24,90.85,16.6,3305,826266,316,3863,965429,369,439,109751,42,7607,1901446,31864,6.282
4,11,4,2,11554.45,0.73,3931.64,5,91.61,16.74,3301,825318,315,3951,987393,377,419,104687,40,7671,1917397,32563,6.274
4,11,5,2,12564.08,0.96,4415.43,5.12,100.98,18.46,3590,897434,343,4437,1108890,424,429,107233,41,8455,2113558,36530,6.822
4,11,6,2,13614.67,68.1,4643.67,5.29,107.47,19.64,3890,972477,372,4666,1166211,446,443,110719,42,8999,2249406,38457,7.356
4,11,7,2,13701.92,1156.81,5026.48,4.9,111.97,20.46,3915,978709,374,5051,1262350,483,410,102464,39,9375,2343524,41528,6.813
4,11,8,2,14634.63,3342.16,5587.38,4.8,121.79,22.26,4181,1045331,399,5614,1403213,536,402,100538,38,10198,2549082,46104,6.132
4,11,9,2,16181.38,5372.98,6058.75,4.53,132.45,24.21,4623,1155813,442,6088,1521596,582,379,94745,36,11090,2772154,50024,5.869
4,11,10,2,17284.08,8076.11,6522.08,4.49,141.73,25.9,4938,1234577,472,6553,1637954,626,376,93896,36,11867,2966427,53836,5.001
4,11,11,2,15373.48,9480.08,6619.77,4.41,136.3,24.91,4392,1098106,420,6652,1662488,635,369,92274,35,11413,2852868,54434,3.199
4,11,12,2,15970.4,9303.57,6839.99,4.48,141.06,25.78,4563,1140743,436,6873,1717794,657,375,93802,36,11811,2952339,56253,3.62
4,11,13,2,16072.75,9251.59,7210.94,4.29,145.66,26.62,4592,1148054,439,7246,1810955,692,359,89678,34,12197,3048688,59231,3.704
4,11,14,2,16138.07,8799.38,7425.87,4.28,148.45,27.13,4611,1152720,441,7462,1864932,713,358,89502,34,12431,3107155,60956,3.985
4,11,15,2,16224,7792.55,7599.75,4.21,150.77,27.56,4635,1158858,443,7636,1908600,730,353,88146,34,12624,3155604,62356,4.578
4,11,16,2,16086.92,6291.27,7623.68,4.13,150.5,27.51,4596,1149067,439,7660,1914612,732,346,86365,33,12602,3150044,62534,5.318
4,11,17,2,15358.33,3780.11,7464.15,4.3,146.27,26.73,4388,1097024,419,7500,1874547,717,360,89931,34,12248,3061502,61188,6.287
4,11,18,2,14470.38,1135.58,6963.24,4.41,137.34,25.1,4134,1033599,395,6997,1748748,668,369,92250,35,11500,2874597,57095,7.241
4,11,19,2,13821.6,311.38,6361.47,4.68,128.18,23.43,3949,987258,377,6392,1597620,611,392,97987,37,10733,2682864,52219,7.335
4,11,20,2,13111.55,43.41,5732.68,4.77,118.3,21.62,3746,936540,358,5760,1439707,550,400,99858,38,9906,2476104,47120,7.096
4,11,21,2,12330.13,0.78,5281,4.82,110.27,20.15,3523,880724,337,5306,1326272,507,404,100928,39,9233,2307923,43432,6.694
4,11,22,2,15177.53,0.74,4775.49,4.85,113.94,20.83,4336,1084109,414,4798,1199317,458,406,101510,39,9541,2384936,39661,8.241
4,11,23,2,15793.7,0.74,4631.4,4.58,114.05,20.85,4512,1128122,431,4654,1163130,445,384,95899,37,9550,2387151,38568,8.576
4,12,0,3,15340.97,0.77,4223.41,4.56,107.58,19.66,4383,1095784,419,4244,1060668,405,382,95395,36,9009,2251847,35260,8.33
4,12,1,3,15519.6,0.78,4008.05,4.49,105.54,19.29,4434,1108543,424,4027,1006583,385,376,93903,36,8837,2209030,33555,8.426
4,12,2,3,15089.5,0.82,3797.85,4.41,101.47,18.55,4311,1077822,412,3816,953793,365,369,92308,35,8497,2123922,31832,8.194
4,12,3,3,14911.22,1.53,3715.94,4.57,100.04,18.28,4260,1065088,407,3734,933221,357,383,95603,37,8377,2093912,31159,8.097
4,12,4,3,14954.1,0.8,3690.18,4.4,99.71,18.22,4273,1068150,408,3708,926752,354,368,92078,35,8349,2086980,30957,8.12
4,12,5,3,15118.47,0.91,3952.71,5.05,104.07,19.02,4320,1079892,413,3972,992683,379,423,105708,40,8714,2178282,33073,8.208
4,12,6,3,14832.63,99.98,4197.33,5.14,106.12,19.4,4238,1059474,405,4218,1054117,403,431,107646,41,8886,2221236,35003,8.001
4,12,7,3,12533.92,1193.09,4063.79,4.87,96.41,17.62,3581,895281,342,4083,1020581,390,408,101992,39,8073,2017853,33714,6.159
4,12,8,3,13721.65,3324.26,4450.81,5.43,105.66,19.31,3920,980118,375,4472,1117776,427,455,113637,43,8847,2211531,36924,5.644
4,12,9,3,14605.35,5462.6,4769.13,4.88,111.94,20.46,4173,1043240,399,4792,1197718,458,409,102127,39,9374,2343085,39555,4.964
4,12,10,3,15308.57,7495.08,4959.55,4.86,116.61,21.31,4374,1093470,418,4983,1245541,476,407,101700,39,9764,2440712,41146,4.244
4,12,11,3,14971.13,8960.56,5187.36,4.75,118.09,21.58,4277,1069366,409,5212,1302755,498,398,99512,38,9888,2471633,42936,3.262
4,12,12,3,15181.55,9649.69,5441.48,5,122.09,22.32,4338,1084397,414,5468,1366575,522,418,104541,40,10224,2555513,44990,3.004
4,12,13,3,15223.38,9594.42,5513.17,5.15,123.25,22.53,4350,1087384,416,5540,1384577,529,431,107774,41,10320,2579736,45567,3.058
4,12,14,3,15114.48,9207.53,5624.28,5.5,124.57,22.77,4318,1079606,413,5651,1412482,540,461,115179,44,10431,2607266,46446,3.208
4,12,15,3,14948.88,8200.33,5720.83,5.59,125.25,22.89,4271,1067777,408,5748,1436731,549,468,117091,45,10488,2621599,47202,3.665
4,12,16,3,13794.13,6473.36,5542.43,5.79,119.36,21.82,3941,985295,377,5569,1391926,532,484,121083,46,9995,2498304,45664,3.977
4,12,17,3,13137.22,3938.06,5388.77,5.77,115.26,21.07,3753,938374,359,5415,1353335,517,483,120806,46,9652,2412515,44372,4.995
4,12,18,3,12330.5,1239.65,4882.36,6.22,106.88,19.53,3523,880750,337,4906,1226156,469,521,130105,50,8949,2237012,40243,6.023
4,12,19,3,11994.13,314.88,4314.73,6.61,99.31,18.15,3427,856724,327,4336,1083601,414,553,138268,53,8316,2078593,35670,6.342
4,12,20,3,11525.65,66.72,3887.92,6.54,92.52,16.91,3293,823261,315,3907,976412,373,547,136836,52,7747,1936509,32210,6.221
